task,method,classifier,repeat,seed,primary_name,primary,accuracy,balanced_accuracy,precision,recall,auc
attention_state,ic_unet,vit,8,149869551,accuracy,0.5838888888888889,0.5838888888888889,0.5838888888888889,0.627711072074764,0.5838888888888889,0.8153087962962964
attention_state,ic_unet,vit,9,2044435244,accuracy,0.4534722222222222,0.4534722222222222,0.4534722222222222,0.4844454439965315,0.4534722222222222,0.6574363425925925
attention_state,ic_unet,vit,10,1786428360,accuracy,0.5722222222222222,0.5722222222222222,0.5722222222222223,0.5689171453173533,0.5722222222222223,0.7486111111111112
attention_state,ica,eegnet,1,2013945970,accuracy,0.5316666666666666,0.5316666666666666,0.5316666666666667,0.5334511987813814,0.5316666666666667,0.7129800925925925
attention_state,ica,eegnet,2,61155527,accuracy,0.6411111111111111,0.6411111111111111,0.6411111111111111,0.6732738206515417,0.6411111111111111,0.8365296296296295
attention_state,ica,eegnet,3,1072713694,accuracy,0.56,0.56,0.5599999999999999,0.5827863638380436,0.5599999999999999,0.7644856481481482
attention_state,ica,eegnet,4,2111243235,accuracy,0.7097222222222223,0.7097222222222223,0.7097222222222221,0.7728157430283402,0.7097222222222221,0.8836848958333333
attention_state,ica,eegnet,5,1626406676,accuracy,0.71875,0.71875,0.71875,0.7163732808273616,0.71875,0.8690827546296296
attention_state,ica,eegnet,6,126691620,accuracy,0.5594444444444444,0.5594444444444444,0.5594444444444445,0.5720496755800999,0.5594444444444445,0.7237912037037036
attention_state,ica,eegnet,7,28155425,accuracy,0.6238888888888889,0.6238888888888889,0.6238888888888888,0.6424314903766958,0.6238888888888888,0.8263425925925926
attention_state,ica,eegnet,8,149869551,accuracy,0.5711111111111111,0.5711111111111111,0.5711111111111111,0.5950583283816407,0.5711111111111111,0.7628277777777778
attention_state,ica,eegnet,9,2044435244,accuracy,0.7625,0.7625,0.7624999999999998,0.7847579920557385,0.7624999999999998,0.9116717303240741
attention_state,ica,eegnet,10,1786428360,accuracy,0.7340277777777777,0.7340277777777777,0.7340277777777778,0.7350396520029071,0.7340277777777778,0.877994068287037
attention_state,ica,lightgbm,1,2013945970,accuracy,0.44555555555555554,0.44555555555555554,0.44555555555555554,0.46777427439566654,0.44555555555555554,0.6457768518518519
attention_state,ica,lightgbm,2,61155527,accuracy,0.5261111111111111,0.5261111111111111,0.5261111111111111,0.5501482185956535,0.5261111111111111,0.7541356481481482
attention_state,ica,lightgbm,3,1072713694,accuracy,0.52,0.52,0.52,0.537240840090576,0.52,0.7341949074074074
attention_state,ica,lightgbm,4,2111243235,accuracy,0.43819444444444444,0.43819444444444444,0.4381944444444444,0.48007660869296087,0.4381944444444444,0.6376953125
attention_state,ica,lightgbm,5,1626406676,accuracy,0.5027777777777778,0.5027777777777778,0.5027777777777778,0.5114861364016857,0.5027777777777778,0.6971730324074074
attention_state,ica,lightgbm,6,126691620,accuracy,0.44555555555555554,0.44555555555555554,0.44555555555555554,0.46777427439566654,0.44555555555555554,0.6457768518518519
attention_state,ica,lightgbm,7,28155425,accuracy,0.5261111111111111,0.5261111111111111,0.5261111111111111,0.5501482185956535,0.5261111111111111,0.7541356481481482
attention_state,ica,lightgbm,8,149869551,accuracy,0.52,0.52,0.52,0.537240840090576,0.52,0.7341949074074074
attention_state,ica,lightgbm,9,2044435244,accuracy,0.43819444444444444,0.43819444444444444,0.4381944444444444,0.48007660869296087,0.4381944444444444,0.6376953125
attention_state,ica,lightgbm,10,1786428360,accuracy,0.5027777777777778,0.5027777777777778,0.5027777777777778,0.5114861364016857,0.5027777777777778,0.6971730324074074
attention_state,ica,logistic_regression,1,2013945970,accuracy,0.3827777777777778,0.3827777777777778,0.38277777777777783,0.3819240615379975,0.38277777777777783,0.5659747685185186
attention_state,ica,logistic_regression,2,61155527,accuracy,0.46,0.46,0.45999999999999996,0.47249558953394427,0.45999999999999996,0.6446226851851852
attention_state,ica,logistic_regression,3,1072713694,accuracy,0.5355555555555556,0.5355555555555556,0.5355555555555556,0.5387289172918891,0.5355555555555556,0.7371247685185184
attention_state,ica,logistic_regression,4,2111243235,accuracy,0.42569444444444443,0.42569444444444443,0.42569444444444443,0.43300508196035364,0.42569444444444443,0.5795721209490741
attention_state,ica,logistic_regression,5,1626406676,accuracy,0.4756944444444444,0.4756944444444444,0.4756944444444444,0.4638878410035769,0.4756944444444444,0.6526428674768519
attention_state,ica,logistic_regression,6,126691620,accuracy,0.3838888888888889,0.3838888888888889,0.38388888888888895,0.3830905583275765,0.38388888888888895,0.5658923611111111
attention_state,ica,logistic_regression,7,28155425,accuracy,0.46055555555555555,0.46055555555555555,0.4605555555555556,0.47319525661996104,0.4605555555555556,0.644650925925926
attention_state,ica,logistic_regression,8,149869551,accuracy,0.535,0.535,0.535,0.5381857014664848,0.535,0.7371254629629629
attention_state,ica,logistic_regression,9,2044435244,accuracy,0.42569444444444443,0.42569444444444443,0.42569444444444443,0.43300508196035364,0.42569444444444443,0.5795865885416667
attention_state,ica,logistic_regression,10,1786428360,accuracy,0.4756944444444444,0.4756944444444444,0.4756944444444444,0.4639265718279964,0.4756944444444444,0.6525672743055556
attention_state,ica,mlp,1,2013945970,accuracy,0.3572222222222222,0.3572222222222222,0.3572222222222223,0.3757655882648663,0.3572222222222223,0.5477206018518518
attention_state,ica,mlp,2,61155527,accuracy,0.46055555555555555,0.46055555555555555,0.46055555555555555,0.4527983810878548,0.46055555555555555,0.660875925925926
attention_state,ica,mlp,3,1072713694,accuracy,0.4961111111111111,0.4961111111111111,0.4961111111111111,0.4719617192538734,0.4961111111111111,0.6959425925925925
attention_state,ica,mlp,4,2111243235,accuracy,0.42083333333333334,0.42083333333333334,0.4208333333333334,0.48648541778925153,0.4208333333333334,0.6287821903935186
attention_state,ica,mlp,5,1626406676,accuracy,0.45625,0.45625,0.45625,0.43211621028993946,0.45625,0.6790458622685186
attention_state,ica,mlp,6,126691620,accuracy,0.3605555555555556,0.3605555555555556,0.3605555555555555,0.36865180635038697,0.3605555555555555,0.5149629629629628
attention_state,ica,mlp,7,28155425,accuracy,0.43666666666666665,0.43666666666666665,0.4366666666666667,0.4198387955396476,0.4366666666666667,0.6533386574074074
attention_state,ica,mlp,8,149869551,accuracy,0.515,0.515,0.515,0.49183792757998107,0.515,0.7083935185185185
attention_state,ica,mlp,9,2044435244,accuracy,0.39861111111111114,0.39861111111111114,0.3986111111111111,0.46023379783145063,0.3986111111111111,0.6102792245370371
attention_state,ica,mlp,10,1786428360,accuracy,0.4576388888888889,0.4576388888888889,0.45763888888888893,0.44537590102807495,0.45763888888888893,0.6585655381944444
attention_state,ica,mobilenet,1,2013945970,accuracy,0.5055555555555555,0.5055555555555555,0.5055555555555555,0.5329402032041561,0.5055555555555555,0.6867326388888889
attention_state,ica,mobilenet,2,61155527,accuracy,0.49277777777777776,0.49277777777777776,0.49277777777777776,0.5329553580320127,0.49277777777777776,0.786213425925926
attention_state,ica,mobilenet,3,1072713694,accuracy,0.525,0.525,0.525,0.6377044714064883,0.525,0.7563314814814817
attention_state,ica,mobilenet,4,2111243235,accuracy,0.6013888888888889,0.6013888888888889,0.6013888888888889,0.6819693146444931,0.6013888888888889,0.807170138888889
attention_state,ica,mobilenet,5,1626406676,accuracy,0.5069444444444444,0.5069444444444444,0.5069444444444445,0.5646803046760805,0.5069444444444445,0.721613136574074
attention_state,ica,mobilenet,6,126691620,accuracy,0.47055555555555556,0.47055555555555556,0.47055555555555556,0.4997816345493846,0.47055555555555556,0.6625458333333333
attention_state,ica,mobilenet,7,28155425,accuracy,0.6077777777777778,0.6077777777777778,0.6077777777777778,0.608728286502886,0.6077777777777778,0.7931032407407407
attention_state,ica,mobilenet,8,149869551,accuracy,0.545,0.545,0.5449999999999999,0.6333103437844958,0.5449999999999999,0.7765310185185186
attention_state,ica,mobilenet,9,2044435244,accuracy,0.5930555555555556,0.5930555555555556,0.5930555555555556,0.6589627657128926,0.5930555555555556,0.8226953124999999
attention_state,ica,mobilenet,10,1786428360,accuracy,0.6125,0.6125,0.6124999999999999,0.6312828755113968,0.6124999999999999,0.80970703125
attention_state,ica,random_forest,1,2013945970,accuracy,0.43722222222222223,0.43722222222222223,0.43722222222222223,0.43769050995180675,0.43722222222222223,0.5882094907407408
attention_state,ica,random_forest,2,61155527,accuracy,0.45666666666666667,0.45666666666666667,0.4566666666666667,0.5011114989619886,0.4566666666666667,0.7198097222222222
attention_state,ica,random_forest,3,1072713694,accuracy,0.5327777777777778,0.5327777777777778,0.5327777777777778,0.5446510371359653,0.5327777777777778,0.7504793981481482
attention_state,ica,random_forest,4,2111243235,accuracy,0.4215277777777778,0.4215277777777778,0.4215277777777778,0.46679966338391843,0.4215277777777778,0.6126475694444444
attention_state,ica,random_forest,5,1626406676,accuracy,0.42777777777777776,0.42777777777777776,0.4277777777777778,0.43095540319546727,0.4277777777777778,0.6251135706018519
attention_state,ica,random_forest,6,126691620,accuracy,0.43722222222222223,0.43722222222222223,0.43722222222222223,0.43769050995180675,0.43722222222222223,0.5882094907407408
attention_state,ica,random_forest,7,28155425,accuracy,0.45666666666666667,0.45666666666666667,0.4566666666666667,0.5011114989619886,0.4566666666666667,0.7198097222222222
attention_state,ica,random_forest,8,149869551,accuracy,0.5327777777777778,0.5327777777777778,0.5327777777777778,0.5446510371359653,0.5327777777777778,0.7504793981481482
attention_state,ica,random_forest,9,2044435244,accuracy,0.4215277777777778,0.4215277777777778,0.4215277777777778,0.46679966338391843,0.4215277777777778,0.6126475694444444
attention_state,ica,random_forest,10,1786428360,accuracy,0.42777777777777776,0.42777777777777776,0.4277777777777778,0.43095540319546727,0.4277777777777778,0.6251135706018519
attention_state,ica,svm,1,2013945970,accuracy,0.40444444444444444,0.40444444444444444,0.40444444444444444,0.40498754820532895,0.40444444444444444,0.5720893518518518
attention_state,ica,svm,2,61155527,accuracy,0.45444444444444443,0.45444444444444443,0.45444444444444443,0.46213024509124767,0.45444444444444443,0.6380976851851853
attention_state,ica,svm,3,1072713694,accuracy,0.54,0.54,0.54,0.5499440105066703,0.54,0.7314754629629628
attention_state,ica,svm,4,2111243235,accuracy,0.42986111111111114,0.42986111111111114,0.4298611111111111,0.44276673786904314,0.4298611111111111,0.5824074074074074
attention_state,ica,svm,5,1626406676,accuracy,0.46875,0.46875,0.46875,0.4536204540357091,0.46875,0.6473347077546296
attention_state,ica,svm,6,126691620,accuracy,0.40166666666666667,0.40166666666666667,0.40166666666666667,0.4019597905161288,0.40166666666666667,0.5717886574074074
attention_state,ica,svm,7,28155425,accuracy,0.45055555555555554,0.45055555555555554,0.4505555555555556,0.4568996380545083,0.4505555555555556,0.6372981481481482
attention_state,ica,svm,8,149869551,accuracy,0.5377777777777778,0.5377777777777778,0.5377777777777778,0.5468687759526697,0.5377777777777778,0.7318550925925926
attention_state,ica,svm,9,2044435244,accuracy,0.42916666666666664,0.42916666666666664,0.4291666666666667,0.4441071938628312,0.4291666666666667,0.5825311053240741
attention_state,ica,svm,10,1786428360,accuracy,0.4736111111111111,0.4736111111111111,0.47361111111111115,0.46008401733147064,0.47361111111111115,0.6485720486111111
attention_state,ica,vit,1,2013945970,accuracy,0.5433333333333333,0.5433333333333333,0.5433333333333333,0.5617324772844604,0.5433333333333333,0.7214555555555555
attention_state,ica,vit,2,61155527,accuracy,0.6138888888888889,0.6138888888888889,0.6138888888888889,0.6207272676176786,0.6138888888888889,0.7996740740740741
attention_state,ica,vit,3,1072713694,accuracy,0.55,0.55,0.55,0.5996438389809218,0.55,0.7490907407407407
attention_state,ica,vit,4,2111243235,accuracy,0.6638888888888889,0.6638888888888889,0.6638888888888889,0.6667038351561132,0.6638888888888889,0.8377365451388888
attention_state,ica,vit,5,1626406676,accuracy,0.6854166666666667,0.6854166666666667,0.6854166666666667,0.6838195863622364,0.6854166666666667,0.8524927662037037
attention_state,ica,vit,6,126691620,accuracy,0.45,0.45,0.45,0.47242276403852684,0.45,0.6647032407407407
attention_state,ica,vit,7,28155425,accuracy,0.5816666666666667,0.5816666666666667,0.5816666666666667,0.5558872601186159,0.5816666666666667,0.8030717592592592
attention_state,ica,vit,8,149869551,accuracy,0.5955555555555555,0.5955555555555555,0.5955555555555555,0.5973071947465495,0.5955555555555555,0.7856421296296295
attention_state,ica,vit,9,2044435244,accuracy,0.6861111111111111,0.6861111111111111,0.6861111111111112,0.6730243975910386,0.6861111111111112,0.8549392361111111
attention_state,ica,vit,10,1786428360,accuracy,0.6618055555555555,0.6618055555555555,0.6618055555555555,0.6537494872417547,0.6618055555555555,0.8543627025462963
attention_state,raw,eegnet,1,2013945970,accuracy,0.5683333333333334,0.5683333333333334,0.5683333333333334,0.5657999885865216,0.5683333333333334,0.7392074074074073
attention_state,raw,eegnet,2,61155527,accuracy,0.6494444444444445,0.6494444444444445,0.6494444444444444,0.6806919281139733,0.6494444444444444,0.8370828703703704
attention_state,raw,eegnet,3,1072713694,accuracy,0.5605555555555556,0.5605555555555556,0.5605555555555556,0.6027456975787494,0.5605555555555556,0.7519689814814815
attention_state,raw,eegnet,4,2111243235,accuracy,0.7097222222222223,0.7097222222222223,0.7097222222222223,0.7490038034097921,0.7097222222222223,0.8806937210648149
attention_state,raw,eegnet,5,1626406676,accuracy,0.7465277777777778,0.7465277777777778,0.7465277777777777,0.7430867315270566,0.7465277777777777,0.8817787905092592
attention_state,raw,eegnet,6,126691620,accuracy,0.5577777777777778,0.5577777777777778,0.5577777777777778,0.5564992714868467,0.5577777777777778,0.7332328703703704
attention_state,raw,eegnet,7,28155425,accuracy,0.7,0.7,0.7000000000000001,0.7268264953310698,0.7000000000000001,0.8656439814814815
attention_state,raw,eegnet,8,149869551,accuracy,0.57,0.57,0.57,0.6114246963720378,0.57,0.7619203703703703
attention_state,raw,eegnet,9,2044435244,accuracy,0.7534722222222222,0.7534722222222222,0.7534722222222223,0.7677022929715114,0.7534722222222223,0.9030483217592593
attention_state,raw,eegnet,10,1786428360,accuracy,0.7375,0.7375,0.7374999999999999,0.7352036582619107,0.7374999999999999,0.881244212962963
attention_state,raw,lightgbm,1,2013945970,accuracy,0.4716666666666667,0.4716666666666667,0.4716666666666667,0.47979637452478086,0.4716666666666667,0.6562763888888888
attention_state,raw,lightgbm,2,61155527,accuracy,0.4855555555555556,0.4855555555555556,0.4855555555555556,0.4781015049092665,0.4855555555555556,0.738736574074074
attention_state,raw,lightgbm,3,1072713694,accuracy,0.5027777777777778,0.5027777777777778,0.5027777777777778,0.5119936700569113,0.5027777777777778,0.7288300925925926
attention_state,raw,lightgbm,4,2111243235,accuracy,0.43472222222222223,0.43472222222222223,0.43472222222222223,0.5421219763758085,0.43472222222222223,0.653669704861111
attention_state,raw,lightgbm,5,1626406676,accuracy,0.49375,0.49375,0.49374999999999997,0.5069814928176704,0.49374999999999997,0.6708333333333334
attention_state,raw,lightgbm,6,126691620,accuracy,0.4716666666666667,0.4716666666666667,0.4716666666666667,0.47979637452478086,0.4716666666666667,0.6562763888888888
attention_state,raw,lightgbm,7,28155425,accuracy,0.4855555555555556,0.4855555555555556,0.4855555555555556,0.4781015049092665,0.4855555555555556,0.738736574074074
attention_state,raw,lightgbm,8,149869551,accuracy,0.5027777777777778,0.5027777777777778,0.5027777777777778,0.5119936700569113,0.5027777777777778,0.7288300925925926
attention_state,raw,lightgbm,9,2044435244,accuracy,0.43472222222222223,0.43472222222222223,0.43472222222222223,0.5421219763758085,0.43472222222222223,0.653669704861111
attention_state,raw,lightgbm,10,1786428360,accuracy,0.49375,0.49375,0.49374999999999997,0.5069814928176704,0.49374999999999997,0.6708333333333334
attention_state,raw,logistic_regression,1,2013945970,accuracy,0.4088888888888889,0.4088888888888889,0.40888888888888886,0.4086385169206211,0.40888888888888886,0.5870210648148148
attention_state,raw,logistic_regression,2,61155527,accuracy,0.5216666666666666,0.5216666666666666,0.5216666666666666,0.5216912190031064,0.5216666666666666,0.6880094907407407
attention_state,raw,logistic_regression,3,1072713694,accuracy,0.5388888888888889,0.5388888888888889,0.5388888888888889,0.5698768416269782,0.5388888888888889,0.7658543981481483
attention_state,raw,logistic_regression,4,2111243235,accuracy,0.425,0.425,0.42500000000000004,0.43238514679559037,0.42500000000000004,0.6014460358796296
attention_state,raw,logistic_regression,5,1626406676,accuracy,0.44027777777777777,0.44027777777777777,0.44027777777777777,0.4235658513396736,0.44027777777777777,0.6261067708333333
attention_state,raw,logistic_regression,6,126691620,accuracy,0.4088888888888889,0.4088888888888889,0.40888888888888886,0.40853189219392966,0.40888888888888886,0.5871715277777777
attention_state,raw,logistic_regression,7,28155425,accuracy,0.5211111111111111,0.5211111111111111,0.5211111111111112,0.5213540075855781,0.5211111111111112,0.6879743055555556
attention_state,raw,logistic_regression,8,149869551,accuracy,0.5383333333333333,0.5383333333333333,0.5383333333333333,0.5693640445601139,0.5383333333333333,0.7658168981481482
attention_state,raw,logistic_regression,9,2044435244,accuracy,0.4236111111111111,0.4236111111111111,0.4236111111111111,0.4305464267187693,0.4236111111111111,0.6015064380787037
attention_state,raw,logistic_regression,10,1786428360,accuracy,0.44027777777777777,0.44027777777777777,0.44027777777777777,0.4235746975349848,0.44027777777777777,0.62603515625
attention_state,raw,mlp,1,2013945970,accuracy,0.385,0.385,0.385,0.37698343470438805,0.385,0.5805210648148148
attention_state,raw,mlp,2,61155527,accuracy,0.48055555555555557,0.48055555555555557,0.48055555555555557,0.45492584591723473,0.48055555555555557,0.6749958333333334
attention_state,raw,mlp,3,1072713694,accuracy,0.45111111111111113,0.45111111111111113,0.4511111111111112,0.4167775283121933,0.4511111111111112,0.7068388888888889
attention_state,raw,mlp,4,2111243235,accuracy,0.4340277777777778,0.4340277777777778,0.43402777777777773,0.49496218976265144,0.43402777777777773,0.6217610677083334
attention_state,raw,mlp,5,1626406676,accuracy,0.49930555555555556,0.49930555555555556,0.4993055555555556,0.49178628567212207,0.4993055555555556,0.7018211082175926
attention_state,raw,mlp,6,126691620,accuracy,0.39555555555555555,0.39555555555555555,0.3955555555555555,0.41396878100528656,0.3955555555555555,0.5859252314814816
attention_state,raw,mlp,7,28155425,accuracy,0.4988888888888889,0.4988888888888889,0.4988888888888889,0.48784786653027773,0.4988888888888889,0.6792525462962963
attention_state,raw,mlp,8,149869551,accuracy,0.4683333333333333,0.4683333333333333,0.46833333333333327,0.44758949679162446,0.46833333333333327,0.7329650462962963
attention_state,raw,mlp,9,2044435244,accuracy,0.41041666666666665,0.41041666666666665,0.41041666666666665,0.4861771016582068,0.41041666666666665,0.6249851707175926
attention_state,raw,mlp,10,1786428360,accuracy,0.5013888888888889,0.5013888888888889,0.5013888888888889,0.47858485094991265,0.5013888888888889,0.7094813368055556
attention_state,raw,mobilenet,1,2013945970,accuracy,0.5027777777777778,0.5027777777777778,0.5027777777777778,0.5387877373171491,0.5027777777777778,0.7111115740740742
attention_state,raw,mobilenet,2,61155527,accuracy,0.57,0.57,0.57,0.5932204819349538,0.57,0.763799074074074
attention_state,raw,mobilenet,3,1072713694,accuracy,0.5277777777777778,0.5277777777777778,0.5277777777777778,0.5136551890996781,0.5277777777777778,0.7105550925925925
attention_state,raw,mobilenet,4,2111243235,accuracy,0.5993055555555555,0.5993055555555555,0.5993055555555556,0.660484656506772,0.5993055555555556,0.8223184317129629
attention_state,raw,mobilenet,5,1626406676,accuracy,0.6083333333333333,0.6083333333333333,0.6083333333333333,0.6071898287176065,0.6083333333333333,0.7898987268518519
attention_state,raw,mobilenet,6,126691620,accuracy,0.4811111111111111,0.4811111111111111,0.4811111111111111,0.5304608544784212,0.4811111111111111,0.6865284722222222
attention_state,raw,mobilenet,7,28155425,accuracy,0.6522222222222223,0.6522222222222223,0.6522222222222221,0.6988568978376256,0.6522222222222221,0.8318972222222222
attention_state,raw,mobilenet,8,149869551,accuracy,0.5577777777777778,0.5577777777777778,0.5577777777777778,0.6394930210626314,0.5577777777777778,0.7905953703703704
attention_state,raw,mobilenet,9,2044435244,accuracy,0.6215277777777778,0.6215277777777778,0.6215277777777778,0.6489196803478815,0.6215277777777778,0.8021838831018518
attention_state,raw,mobilenet,10,1786428360,accuracy,0.61875,0.61875,0.61875,0.6692970822281167,0.61875,0.8241022858796296
attention_state,raw,random_forest,1,2013945970,accuracy,0.445,0.445,0.445,0.4478106427857,0.445,0.5969898148148148
attention_state,raw,random_forest,2,61155527,accuracy,0.5038888888888889,0.5038888888888889,0.5038888888888889,0.5014639871943097,0.5038888888888889,0.7200342592592593
attention_state,raw,random_forest,3,1072713694,accuracy,0.475,0.475,0.47500000000000003,0.48614965950197114,0.47500000000000003,0.7352932870370371
attention_state,raw,random_forest,4,2111243235,accuracy,0.37430555555555556,0.37430555555555556,0.3743055555555556,0.44802422211341053,0.3743055555555556,0.5750802951388889
attention_state,raw,random_forest,5,1626406676,accuracy,0.4305555555555556,0.4305555555555556,0.4305555555555556,0.43852155200186976,0.4305555555555556,0.6207201244212963
attention_state,raw,random_forest,6,126691620,accuracy,0.445,0.445,0.445,0.4478106427857,0.445,0.5969898148148148
attention_state,raw,random_forest,7,28155425,accuracy,0.5038888888888889,0.5038888888888889,0.5038888888888889,0.5014639871943097,0.5038888888888889,0.7200342592592593
attention_state,raw,random_forest,8,149869551,accuracy,0.475,0.475,0.47500000000000003,0.48614965950197114,0.47500000000000003,0.7352932870370371
attention_state,raw,random_forest,9,2044435244,accuracy,0.37430555555555556,0.37430555555555556,0.3743055555555556,0.44802422211341053,0.3743055555555556,0.5750802951388889
attention_state,raw,random_forest,10,1786428360,accuracy,0.4305555555555556,0.4305555555555556,0.4305555555555556,0.43852155200186976,0.4305555555555556,0.6207201244212963
attention_state,raw,svm,1,2013945970,accuracy,0.4216666666666667,0.4216666666666667,0.4216666666666667,0.42157823182947496,0.4216666666666667,0.6015143518518519
attention_state,raw,svm,2,61155527,accuracy,0.5083333333333333,0.5083333333333333,0.5083333333333333,0.5056165413821876,0.5083333333333333,0.6861101851851851
attention_state,raw,svm,3,1072713694,accuracy,0.5411111111111111,0.5411111111111111,0.5411111111111111,0.5792052512782805,0.5411111111111111,0.7627064814814816
attention_state,raw,svm,4,2111243235,accuracy,0.4270833333333333,0.4270833333333333,0.4270833333333333,0.44823150697494846,0.4270833333333333,0.6059566695601852
attention_state,raw,svm,5,1626406676,accuracy,0.46041666666666664,0.46041666666666664,0.46041666666666664,0.44436701509872245,0.46041666666666664,0.6263483796296296
attention_state,raw,svm,6,126691620,accuracy,0.42444444444444446,0.42444444444444446,0.42444444444444446,0.4243839429086389,0.42444444444444446,0.6008192129629629
attention_state,raw,svm,7,28155425,accuracy,0.5038888888888889,0.5038888888888889,0.5038888888888889,0.5011561365144052,0.5038888888888889,0.6861444444444444
attention_state,raw,svm,8,149869551,accuracy,0.5405555555555556,0.5405555555555556,0.5405555555555556,0.579123573195481,0.5405555555555556,0.7613592592592592
attention_state,raw,svm,9,2044435244,accuracy,0.4284722222222222,0.4284722222222222,0.4284722222222222,0.4515896276170917,0.4284722222222222,0.6067766203703705
attention_state,raw,svm,10,1786428360,accuracy,0.4576388888888889,0.4576388888888889,0.4576388888888889,0.44187727053451153,0.4576388888888889,0.6272551359953703
attention_state,raw,vit,1,2013945970,accuracy,0.5477777777777778,0.5477777777777778,0.5477777777777778,0.546346817288229,0.5477777777777778,0.741063425925926
attention_state,raw,vit,2,61155527,accuracy,0.6177777777777778,0.6177777777777778,0.6177777777777779,0.6603709201319888,0.6177777777777779,0.8158217592592593
attention_state,raw,vit,3,1072713694,accuracy,0.515,0.515,0.515,0.5798427077812335,0.515,0.7255583333333333
attention_state,raw,vit,4,2111243235,accuracy,0.7513888888888889,0.7513888888888889,0.7513888888888888,0.7504611685249674,0.7513888888888888,0.8844350405092593
attention_state,raw,vit,5,1626406676,accuracy,0.6625,0.6625,0.6625,0.6778143164953159,0.6625,0.8495768229166667
attention_state,raw,vit,6,126691620,accuracy,0.5227777777777778,0.5227777777777778,0.5227777777777778,0.5423576160528719,0.5227777777777778,0.704888425925926
attention_state,raw,vit,7,28155425,accuracy,0.6483333333333333,0.6483333333333333,0.6483333333333333,0.652793451707781,0.6483333333333333,0.8365833333333335
attention_state,raw,vit,8,149869551,accuracy,0.5516666666666666,0.5516666666666666,0.5516666666666667,0.5611401803602591,0.5516666666666667,0.7618541666666667
attention_state,raw,vit,9,2044435244,accuracy,0.6451388888888889,0.6451388888888889,0.6451388888888889,0.6489090302833121,0.6451388888888889,0.8216391782407407
attention_state,raw,vit,10,1786428360,accuracy,0.7145833333333333,0.7145833333333333,0.7145833333333332,0.713698868979438,0.7145833333333332,0.8714409722222222
bci_errp,asr,eegnet,1,2013945970,balanced_accuracy,0.6412170121858904,0.6438235294117647,0.6412170121858904,0.8121748178980229,0.6474491912069681,0.667362136550584
bci_errp,asr,eegnet,2,61155527,balanced_accuracy,0.627113931387108,0.6305882352941177,0.627113931387108,0.8025144054478784,0.6354209871422646,0.6607609041639704
bci_errp,asr,eegnet,3,1072713694,balanced_accuracy,0.6311202572972964,0.6282352941176471,0.6311202572972964,0.807836822329576,0.6242223143923683,0.6640188485618871
bci_errp,asr,eegnet,4,2111243235,balanced_accuracy,0.591074821795453,0.5367647058823529,0.591074821795453,0.8011527377521613,0.4612194110327665,0.6317883277646815
bci_errp,asr,eegnet,5,1626406676,balanced_accuracy,0.637702827326221,0.6494117647058824,0.637702827326221,0.8061275740833752,0.665698880132725,0.6802200816195069
bci_errp,asr,eegnet,6,126691620,balanced_accuracy,0.6372756899934955,0.645,0.6372756899934955,0.8074565883554647,0.6557445043550394,0.6775400412417136
bci_errp,asr,eegnet,7,28155425,balanced_accuracy,0.5952904177390532,0.6061764705882353,0.5952904177390532,0.7785862785862786,0.6213189547905433,0.6378124948888206
bci_errp,asr,eegnet,8,149869551,balanced_accuracy,0.5956420668833736,0.6794117647058824,0.5956420668833736,0.7624155740961462,0.795935296557445,0.6617697199262397
bci_errp,asr,eegnet,9,2044435244,balanced_accuracy,0.6662256199362628,0.7241176470588235,0.6662256199362628,0.8059825508932281,0.8046453753629199,0.721555945764253
bci_errp,asr,eegnet,10,1786428360,balanced_accuracy,0.609666933531392,0.611764705882353,0.609666933531392,0.791243993593166,0.6146827042720863,0.6531376455821167
bci_errp,asr,lightgbm,1,2013945970,balanced_accuracy,0.5688018221171166,0.7064705882352941,0.5688018221171166,0.7422008913267055,0.8979676482787226,0.6400131852702414
bci_errp,asr,lightgbm,2,61155527,balanced_accuracy,0.574143240515014,0.7055882352941176,0.574143240515014,0.7453027139874739,0.8884280381584405,0.6456320227605276
bci_errp,asr,lightgbm,3,1072713694,balanced_accuracy,0.5814542715620477,0.7108823529411765,0.5814542715620477,0.7489539748953975,0.8909166321028619,0.6595805624624917
bci_errp,asr,lightgbm,4,2111243235,balanced_accuracy,0.587351786281196,0.7188235294117648,0.587351786281196,0.7514690632561355,0.9017005391953546,0.6478782157444037
bci_errp,asr,lightgbm,5,1626406676,balanced_accuracy,0.5743887868167428,0.7105882352941176,0.5743887868167428,0.7449364915894267,0.9000414765657404,0.6493573648583191
bci_errp,asr,lightgbm,6,126691620,balanced_accuracy,0.5731702816422372,0.7097058823529412,0.5731702816422372,0.744337680164722,0.8996267109083368,0.6357028097123103
bci_errp,asr,lightgbm,7,28155425,balanced_accuracy,0.5772539829455408,0.71,0.5772539829455408,0.7466251298026999,0.894649523019494,0.6498773946006654
bci_errp,asr,lightgbm,8,149869551,balanced_accuracy,0.5768650090858423,0.7102941176470589,0.5768650090858423,0.7463718037318591,0.8958938199917047,0.6357543933077204
bci_errp,asr,lightgbm,9,2044435244,balanced_accuracy,0.584695021428161,0.7129411764705882,0.584695021428161,0.7506112469437652,0.8913313977602655,0.6595189137752941
bci_errp,asr,lightgbm,10,1786428360,balanced_accuracy,0.5806886955179726,0.7152941176470589,0.5806886955179726,0.7480233757304916,0.9025300705101618,0.6627418400413675
